Season Start,Player Name,PTS,PER,TOV,WS,VORP
2010,Anthony Morrow,13.028985507246375,14.0,1.2173913043478262,3.5,0.7
2011,Anthony Morrow,13.172413793103448,12.1,0.9310344827586208,3.0,0.4
2012,Anthony Morrow,12.048387096774194,13.1,1.1290322580645162,1.7,-0.4
2013,Anthony Morrow,4.0,12.0,0.1951219512195122,0.7,-0.2
2013,Anthony Morrow,5.208333333333333,12.3,0.1666666666666666,0.6,-0.1
2013,Anthony Morrow,2.294117647058824,10.9,0.2352941176470588,0.0,-0.1
2014,Anthony Morrow,8.368421052631579,13.9,0.6710526315789473,2.4,-0.1
2015,Anthony Morrow,10.675675675675675,14.8,0.5135135135135135,5.7,1.2
2016,Anthony Morrow,5.588235294117647,10.7,0.25,1.9,-0.2
2007,Anthony Parker,12.36986301369863,14.5,0.9726027397260274,6.5,2.8
2008,Anthony Parker,12.5,14.4,1.0609756097560976,6.2,2.8
2009,Anthony Parker,10.7125,12.1,1.425,3.4,1.7
2010,Anthony Parker,7.345679012345679,9.9,0.8765432098765432,4.9,1.6
2011,Anthony Parker,8.333333333333334,10.5,1.1111111111111112,1.5,0.2
2001,Anthony Peeler,10.546666666666669,12.6,1.4,3.2,0.8
2002,Anthony Peeler,8.987804878048781,12.2,0.926829268292683,3.8,0.9
2003,Anthony Peeler,7.682926829268292,11.0,1.0,3.4,0.9
2004,Anthony Peeler,5.746666666666667,11.8,1.0266666666666666,2.2,0.4
2009,Anthony Randolph,7.920634920634921,16.9,1.2698412698412698,1.6,-0.1
2010,Anthony Randolph,11.636363636363637,18.7,1.4848484848484849,1.5,0.1
2011,Anthony Randolph,7.625,16.2,1.325,0.5,-0.2
2011,Anthony Randolph,2.0588235294117645,7.6,0.5882352941176471,-0.2,-0.2
2012,Anthony Randolph,7.411764705882353,17.6,1.1764705882352942,1.1,0.1
2013,Anthony Randolph,3.6666666666666665,15.6,0.9487179487179488,0.5,0.0
2014,Anthony Randolph,4.790697674418604,12.2,0.9069767441860463,0.6,0.0
2006,Anthony Roberson,2.1875,11.7,0.1875,0.2,-0.1
2009,Anthony Tolliver,2.736842105263158,7.6,0.3684210526315789,0.0,-0.1
2010,Anthony Tolliver,11.717391304347826,13.6,1.0,2.5,0.6
2010,Anthony Tolliver,12.25,13.7,1.0454545454545454,2.5,0.6
2011,Anthony Tolliver,6.676923076923077,13.3,0.7538461538461538,3.3,0.8
2012,Anthony Tolliver,4.078431372549019,8.3,0.6862745098039216,0.9,0.1
2014,Anthony Tolliver,6.140625,11.0,0.359375,3.2,0.8
2015,Anthony Tolliver,6.342105263157895,11.1,0.6710526315789473,2.7,0.5
2015,Anthony Tolliver,3.333333333333333,7.8,0.4583333333333333,0.2,-0.1
2015,Anthony Tolliver,7.730769230769231,11.8,0.7692307692307693,2.5,0.6
2016,Anthony Tolliver,5.319444444444445,10.2,0.3888888888888889,2.8,0.7
2017,Anthony Tolliver,7.092307692307692,11.1,0.8615384615384616,2.3,0.5
2001,Antoine Walker,23.358024691358025,18.9,3.7160493827160495,6.6,5.0
2002,Antoine Walker,22.14814814814815,17.1,3.098765432098765,6.7,4.3
2004,Antoine Walker,14.03658536585366,15.8,2.463414634146341,3.9,2.6
2005,Antoine Walker,19.12987012987013,15.5,3.2857142857142856,0.9,1.2
2005,Antoine Walker,20.41509433962264,15.5,3.452830188679245,0.2,0.7
2005,Antoine Walker,16.291666666666668,15.4,2.9166666666666665,0.7,0.4
2007,Antoine Walker,8.461538461538462,9.6,1.807692307692308,-0.3,-0.5
2008,Antoine Walker,8.0,11.4,1.0,0.1,-0.2
2006,Antoine Wright,1.794871794871795,0.7,0.5384615384615384,-0.5,-0.7
2007,Antoine Wright,4.492063492063492,8.1,0.6825396825396826,1.2,-0.4
2008,Antoine Wright,6.25,8.4,0.8928571428571429,0.8,-0.2
2008,Antoine Wright,7.268292682926829,8.3,0.951219512195122,0.5,-0.2
2008,Antoine Wright,3.466666666666667,9.0,0.7333333333333333,0.2,0.0
2009,Antoine Wright,7.292307692307692,8.6,0.8307692307692308,1.4,0.1
2010,Antoine Wright,6.492537313432836,8.6,0.8656716417910447,0.3,-0.3
2005,Antonio Burks,3.0416666666666665,12.8,0.5,0.5,0.0
2001,Antonio Daniels,9.430379746835444,15.5,1.379746835443038,6.6,1.8
2002,Antonio Daniels,9.182926829268292,13.4,0.8536585365853658,5.9,1.2
2003,Antonio Daniels,3.746268656716418,13.3,0.4776119402985074,2.3,0.2
2004,Antonio Daniels,8.04225352112676,19.7,0.8591549295774648,5.8,0.9
2005,Antonio Daniels,11.24,18.0,1.04,6.8,1.5
2006,Antonio Daniels,9.5875,13.7,1.1125,5.3,0.3
2007,Antonio Daniels,7.1375,15.0,0.8625,4.3,-0.2
2008,Antonio Daniels,8.408450704225352,13.7,1.2816901408450705,4.5,0.4
2009,Antonio Daniels,4.054054054054054,12.1,0.8378378378378378,1.5,-0.8
2009,Antonio Daniels,5.076923076923077,10.8,1.0,0.3,-0.2
2009,Antonio Daniels,3.836065573770492,12.6,0.8032786885245902,1.1,-0.5
2001,Antonio Davis,13.705128205128204,16.5,1.7307692307692308,7.2,1.3
2002,Antonio Davis,14.454545454545457,14.8,2.064935064935065,6.5,1.4
2005,Antonio McDyess,9.61038961038961,17.2,1.207792207792208,5.7,1.0
2006,Antonio McDyess,7.780487804878049,15.5,0.926829268292683,4.6,0.9
2008,Antonio McDyess,8.756410256410257,14.1,0.9615384615384616,6.7,1.8
2010,Antonio McDyess,5.792207792207792,12.2,1.025974025974026,3.2,0.7
2011,Antonio McDyess,5.342465753424658,12.8,0.9863013698630136,3.0,0.7
2014,Archie Goodwin,3.730769230769231,10.3,0.8461538461538461,0.2,-0.3
2015,Archie Goodwin,5.634146341463414,11.2,1.170731707317073,0.2,-0.3
2016,Archie Goodwin,8.859649122807017,11.1,1.7543859649122806,0.1,-0.7
2011,Armon Johnson,2.8947368421052637,9.3,1.0,-0.3,-0.3
2013,Aron Baynes,2.6875,8.8,0.6875,0.1,-0.1
2015,Aron Baynes,6.585714285714285,15.9,0.9285714285714286,3.9,0.3
2016,Aron Baynes,6.345679012345679,17.8,0.8271604938271605,4.1,0.6
2008,Arron Afflalo,3.68,10.2,0.4533333333333333,1.9,0.1
2009,Arron Afflalo,4.905405405405405,8.9,0.581081081081081,1.8,-0.1
2010,Arron Afflalo,8.829268292682928,10.9,0.902439024390244,4.3,1.3
2011,Arron Afflalo,12.565217391304348,13.6,1.0289855072463767,6.2,2.4
2012,Arron Afflalo,15.209677419354838,14.7,1.3709677419354838,5.3,1.5
2013,Arron Afflalo,16.515625,13.0,2.15625,2.0,-0.2
2014,Arron Afflalo,18.21917808219178,16.0,2.0,5.3,0.9
2015,Arron Afflalo,13.26923076923077,10.7,1.4871794871794872,2.6,0.1
2015,Arron Afflalo,14.547169811320757,11.7,1.5660377358490567,1.8,0.2
2015,Arron Afflalo,10.56,8.2,1.32,0.8,-0.1
2016,Arron Afflalo,12.80281690140845,10.9,1.1549295774647887,2.7,-0.2
2017,Arron Afflalo,8.442622950819672,9.0,0.6885245901639344,1.4,-0.6
2006,Arvydas Macijauskas,2.3157894736842106,8.3,0.4210526315789473,0.0,-0.1
2001,Austin Croshere,10.148148148148149,14.3,1.6790123456790125,3.2,0.1
2002,Austin Croshere,6.789473684210527,14.3,0.881578947368421,2.6,0.3
2003,Austin Croshere,5.142857142857143,16.1,0.5714285714285714,2.0,0.3
2004,Austin Croshere,5.025974025974026,14.4,0.7142857142857143,3.4,0.5
2005,Austin Croshere,8.863013698630137,13.5,1.4246575342465753,4.1,0.8
2007,Austin Croshere,3.721311475409836,10.9,0.5409836065573771,1.3,-0.1
2008,Austin Croshere,3.9318181818181817,13.2,0.5,1.1,0.0
2011,Austin Daye,7.458333333333333,13.0,0.8194444444444444,2.1,0.3
2012,Austin Daye,4.7317073170731705,7.1,0.975609756097561,-0.6,-0.6
2013,Austin Daye,4.490909090909091,12.9,0.5272727272727272,1.6,0.2
2013,Austin Daye,5.083333333333333,12.6,0.5416666666666666,0.8,0.0
2013,Austin Daye,4.032258064516129,13.3,0.5161290322580645,0.9,0.2
2014,Austin Daye,3.0,11.0,0.2272727272727272,0.1,0.0
2014,Austin Daye,1.0,2.4,0.0,0.0,-0.1
2014,Austin Daye,4.142857142857143,13.5,0.3571428571428571,0.2,0.0
2013,Austin Rivers,6.180327868852459,5.9,1.213114754098361,-1.1,-1.3
2014,Austin Rivers,7.681159420289855,11.6,1.115942028985507,0.6,-0.7
2015,Austin Rivers,6.973684210526316,10.3,0.8552631578947368,1.5,-0.4
2015,Austin Rivers,6.828571428571428,10.1,0.8571428571428571,0.7,-0.3
2015,Austin Rivers,7.097560975609756,10.6,0.8536585365853658,0.8,-0.1
2016,Austin Rivers,8.850746268656716,11.1,0.9104477611940298,1.9,-0.1
2017,Austin Rivers,12.013513513513514,11.4,1.554054054054054,2.5,0.2
2011,Avery Bradley,1.6774193548387095,2.2,0.5161290322580645,-0.5,-0.3
2013,Avery Bradley,9.22,8.8,1.44,0.4,-0.2
2014,Avery Bradley,14.85,12.7,1.6,1.8,-0.2
2015,Avery Bradley,13.909090909090908,11.5,1.4155844155844155,2.5,0.2
2016,Avery Bradley,15.197368421052632,13.2,1.4342105263157894,4.8,1.4
2017,Avery Bradley,16.254545454545454,14.4,1.6,3.1,0.7
2001,Avery Johnson,5.636363636363637,11.5,1.0909090909090908,2.6,-0.2
2002,Avery Johnson,7.867647058823529,16.6,1.1176470588235294,3.0,-0.7
2002,Avery Johnson,9.431372549019608,17.3,1.3137254901960784,2.8,-0.5
2003,Avery Johnson,3.25,12.2,0.6041666666666666,0.4,-0.4
2004,Avery Johnson,4.608695652173913,11.7,1.108695652173913,0.2,-0.7
2005,Awvee Storey,0.8888888888888888,6.9,0.0,0.0,0.0
2016,Axel Toupane,3.619047619047619,7.1,0.2857142857142857,0.3,-0.1
2001,Baron Davis,13.792682926829269,16.6,2.756097560975609,8.9,4.3
2002,Baron Davis,18.09756097560976,18.2,3.0,8.2,5.2
2003,Baron Davis,17.12,16.9,2.8,4.5,2.2
2004,Baron Davis,22.86567164179105,20.7,3.208955223880597,7.5,5.2
2005,Baron Davis,19.23913043478261,20.8,2.847826086956522,4.4,2.7
2005,Baron Davis,18.88888888888889,21.4,2.111111111111111,1.7,1.2
2005,Baron Davis,19.464285714285715,20.4,3.321428571428572,2.6,1.4
2006,Baron Davis,17.90740740740741,18.3,2.9444444444444446,4.4,2.6
2007,Baron Davis,20.063492063492063,21.0,3.063492063492064,6.4,3.1
2008,Baron Davis,21.841463414634145,19.8,2.8292682926829267,8.7,4.5
2009,Baron Davis,14.892307692307693,14.5,2.9692307692307693,0.6,0.9
2010,Baron Davis,15.266666666666667,17.4,2.813333333333333,4.5,2.3
2011,Baron Davis,13.10344827586207,17.0,2.5172413793103448,2.8,1.1
2011,Baron Davis,12.83720930232558,16.3,2.488372093023256,2.1,0.8
2011,Baron Davis,13.866666666666667,19.3,2.6,0.7,0.4
2012,Baron Davis,6.137931034482759,10.0,2.6206896551724137,0.2,-0.2
2005,Ben Gordon,15.060975609756095,14.9,2.268292682926829,3.5,0.7
2006,Ben Gordon,16.8625,14.5,2.25,4.4,1.4
2007,Ben Gordon,21.37804878048781,18.2,3.0365853658536586,8.6,2.4
2008,Ben Gordon,18.55555555555556,16.4,2.083333333333333,5.1,1.1
2009,Ben Gordon,20.71951219512195,17.0,2.4390243902439024,6.9,1.9
2011,Ben Gordon,11.231707317073171,12.4,1.7195121951219512,1.7,-0.3
2014,Ben Gordon,5.2105263157894735,6.4,1.105263157894737,-0.3,-0.3
2005,Ben Handlogten,4.523809523809524,10.3,0.8571428571428571,0.3,-0.1
2014,Ben McLemore,8.78048780487805,7.7,1.170731707317073,0.8,-0.6
2015,Ben McLemore,12.146341463414634,10.4,1.6829268292682926,2.5,0.8
2016,Ben McLemore,7.808823529411764,8.6,1.4558823529411764,0.3,-0.4
2017,Ben McLemore,8.114754098360656,9.8,1.0163934426229508,0.4,-0.8
2011,Ben Uzoh,3.761904761904762,14.7,0.5952380952380952,0.5,0.0
2001,Ben Wallace,6.3875,14.8,1.4625,7.0,3.7
2002,Ben Wallace,7.6125,18.6,0.875,11.6,5.9
2003,Ben Wallace,6.931506849315069,17.2,1.2054794520547945,10.6,5.1
2004,Ben Wallace,9.54320987654321,17.3,1.5185185185185186,10.2,5.5
2005,Ben Wallace,9.743243243243244,17.4,1.108108108108108,8.5,3.9
2006,Ben Wallace,7.280487804878049,17.5,1.0731707317073171,10.1,5.7
2007,Ben Wallace,6.415584415584416,14.6,1.3116883116883118,8.2,5.2
2008,Ben Wallace,4.833333333333333,12.0,0.9305555555555556,3.6,2.0
2008,Ben Wallace,5.1,11.8,0.98,2.4,1.7
2011,Ben Wallace,2.851851851851852,12.3,0.8148148148148148,1.9,1.2
2006,Beno Udrih,5.092592592592593,15.3,0.9814814814814816,1.3,0.0
2007,Beno Udrih,4.657534246575342,10.3,0.7671232876712328,1.0,-0.4
2008,Beno Udrih,12.830769230769231,13.3,2.276923076923077,2.4,0.1
2009,Beno Udrih,10.95890410958904,12.3,2.164383561643836,1.2,-0.4
2010,Beno Udrih,12.949367088607596,15.7,1.7215189873417722,5.5,1.4
2011,Beno Udrih,13.746835443037977,15.7,1.7848101265822784,7.2,2.1
2012,Beno Udrih,5.898305084745763,13.1,1.305084745762712,1.4,-0.4
2013,Beno Udrih,8.151515151515152,14.2,1.6363636363636365,2.2,-0.4
2013,Beno Udrih,6.743589743589744,13.6,1.358974358974359,1.1,-0.3
2013,Beno Udrih,10.185185185185183,14.9,2.037037037037037,1.1,-0.1
2014,Beno Udrih,4.878048780487805,12.7,1.146341463414634,0.8,-0.2
2014,Beno Udrih,5.580645161290323,12.4,1.3548387096774193,0.7,-0.2
2014,Beno Udrih,2.7,16.0,0.5,0.1,0.0
2015,Beno Udrih,7.658227848101266,15.4,1.1265822784810129,3.6,0.5
2016,Beno Udrih,4.659090909090909,9.5,1.2045454545454546,0.4,-0.5
2016,Beno Udrih,5.875,12.6,1.375,0.1,-0.1
2016,Beno Udrih,4.388888888888889,8.9,1.1666666666666667,0.4,-0.4
2017,Beno Udrih,5.82051282051282,16.1,0.9487179487179488,1.3,-0.1
2013,Bernard James,2.847826086956522,14.7,0.391304347826087,1.2,0.1
2014,Bernard James,0.9333333333333332,8.5,0.3333333333333333,0.1,-0.1
2006,Bernard Robinson,6.393939393939394,12.0,1.121212121212121,1.7,0.2
2007,Bernard Robinson,1.967741935483871,7.6,0.5161290322580645,0.1,-0.1
2007,Bernard Robinson,2.4285714285714284,6.3,0.7619047619047619,-0.1,-0.2
2001,Bimbo Coles,4.9361702127659575,9.3,1.25531914893617,0.0,-0.8
2002,Bimbo Coles,3.1702127659574466,8.8,0.6595744680851063,0.4,-0.7
2003,Bimbo Coles,4.4,6.7,0.8,0.0,-0.8
2003,Bimbo Coles,4.857142857142857,6.0,0.8571428571428571,-0.1,-0.5
2003,Bimbo Coles,3.7142857142857135,8.8,0.7142857142857143,0.1,-0.2
2016,Bismack Biyombo,5.536585365853658,14.9,0.8658536585365854,5.9,0.9
2008,Blake Ahearn,5.833333333333333,9.0,1.3333333333333333,0.0,-0.2
2011,Blake Griffin,22.5,21.9,2.7195121951219514,9.8,4.0
2012,Blake Griffin,20.727272727272727,23.4,2.272727272727273,9.2,3.7
2013,Blake Griffin,18.0,22.4,2.3125,10.6,4.5
2014,Blake Griffin,24.125,23.9,2.8,12.2,4.8
2015,Blake Griffin,21.92537313432836,22.8,2.2686567164179103,9.0,3.6
2016,Blake Griffin,21.4,22.1,2.3714285714285714,3.8,1.6
2017,Blake Griffin,21.57377049180328,22.7,2.3278688524590163,7.7,3.4
2001,Bo Outlaw,7.275,15.7,1.7625,7.9,4.2
2002,Bo Outlaw,4.530120481927711,11.4,1.1566265060240963,3.5,1.8
2002,Bo Outlaw,4.684931506849315,11.4,1.1643835616438356,3.2,1.7
2003,Bo Outlaw,4.725,12.2,0.95,4.4,1.8
2004,Bo Outlaw,4.621951219512195,13.1,0.8414634146341463,3.6,1.6
2001,Bob Sura,11.056603773584904,11.2,3.018867924528302,0.1,-0.3
2002,Bob Sura,9.974358974358974,17.1,1.705128205128205,4.1,1.4
2003,Bob Sura,7.290909090909091,14.2,1.490909090909091,1.8,0.4
2004,Bob Sura,7.45,16.2,1.3125,4.6,1.6
2004,Bob Sura,3.7547169811320753,13.0,0.7358490566037735,2.0,0.5
2004,Bob Sura,14.703703703703704,18.5,2.4444444444444446,2.6,1.0
2005,Bob Sura,10.262295081967212,14.4,2.4098360655737703,4.8,2.2
2009,Bobby Brown,5.3088235294117645,8.9,0.9264705882352942,-0.6,-1.2
2009,Bobby Brown,5.212765957446808,7.7,1.0,-0.7,-1.0
2009,Bobby Brown,5.523809523809524,11.9,0.7619047619047619,0.1,-0.2
2017,Bobby Brown,2.48,10.8,0.2,0.1,-0.2
2001,Bobby Jackson,7.1645569620253164,13.1,1.3037974683544304,3.1,0.8
2002,Bobby Jackson,11.061728395061728,17.3,1.148148148148148,5.4,1.5
2003,Bobby Jackson,15.169491525423728,18.4,1.7966101694915255,5.5,1.9
2004,Bobby Jackson,13.78,19.2,1.26,3.1,0.9
2005,Bobby Jackson,12.04,18.0,1.12,1.4,0.2
2006,Bobby Jackson,11.380281690140846,14.6,1.4225352112676055,3.5,0.9
2008,Bobby Jackson,7.680555555555555,13.5,0.8194444444444444,3.0,0.7
2008,Bobby Jackson,7.065217391304348,12.9,0.6739130434782609,1.9,0.5
2008,Bobby Jackson,8.76923076923077,14.6,1.0769230769230769,1.2,0.2
2007,Bobby Jones,2.5,9.4,0.4090909090909091,0.3,-0.2
2016,Bobby Portis,7.032258064516129,13.8,0.8709677419354839,1.5,-0.4
2017,Bobby Portis,6.828125,14.9,0.578125,2.4,-0.3
2002,Bobby Simmons,3.733333333333333,13.2,0.4666666666666667,0.7,0.1
2004,Bobby Simmons,7.803571428571429,12.6,1.3035714285714286,2.0,0.4
2005,Bobby Simmons,16.386666666666667,16.1,1.8,6.8,2.6
2006,Bobby Simmons,13.36,13.8,1.64,5.3,2.1
2008,Bobby Simmons,7.585714285714285,10.3,1.1142857142857143,0.7,-0.5
2009,Bobby Simmons,7.830985915492958,12.0,0.8732394366197183,3.4,1.1
2010,Bobby Simmons,5.304347826086956,8.0,0.8260869565217391,0.1,-0.2
2015,Bojan Bogdanovic,8.974358974358974,11.6,1.0,2.4,0.1
2016,Bojan Bogdanovic,11.227848101265822,10.7,1.4556962025316456,0.9,-0.8
2017,Bojan Bogdanovic,13.74074074074074,13.5,1.6049382716049383,2.9,-0.4
2017,Bojan Bogdanovic,14.236363636363636,13.1,1.6727272727272726,1.6,-0.4
2017,Bojan Bogdanovic,12.692307692307692,14.7,1.4615384615384617,1.3,-0.1
2001,Bonzi Wells,12.666666666666666,18.8,2.2533333333333334,5.9,2.3
2002,Bonzi Wells,16.95945945945946,18.4,2.581081081081081,6.0,2.4
2003,Bonzi Wells,15.173333333333334,15.7,2.8666666666666667,4.0,1.6
2004,Bonzi Wells,12.305555555555555,13.0,2.236111111111111,0.9,-0.3
2004,Bonzi Wells,12.153846153846152,11.3,2.4615384615384617,-0.1,-0.2
2004,Bonzi Wells,12.33898305084746,13.5,2.1864406779661016,1.0,-0.2
2005,Bonzi Wells,10.44927536231884,15.9,1.3043478260869563,3.1,0.6
2006,Bonzi Wells,13.596153846153848,16.6,2.423076923076923,3.4,1.6
2007,Bonzi Wells,7.75,8.9,2.0357142857142856,-0.1,-0.5
2004,Boris Diaw,4.5,8.8,1.6578947368421053,0.8,0.2
2006,Boris Diaw,13.333333333333334,17.3,2.333333333333333,8.9,3.7
2007,Boris Diaw,9.712328767123289,13.0,2.1095890410958904,4.6,1.7
2012,Boris Diaw,6.4035087719298245,11.2,1.9649122807017545,0.6,0.3
2012,Boris Diaw,7.351351351351352,10.8,2.27027027027027,-0.5,-0.2
2012,Boris Diaw,4.65,12.1,1.4,1.1,0.5
2013,Boris Diaw,5.8,11.9,1.12,4.4,1.6
2014,Boris Diaw,9.075949367088608,14.1,1.5316455696202531,4.9,1.8
2015,Boris Diaw,8.74074074074074,12.7,1.5555555555555556,3.6,1.1
2016,Boris Diaw,6.381578947368421,14.0,1.2763157894736843,3.8,1.1
2003,Bostjan Nachbar,2.071428571428572,5.8,0.4285714285714285,-0.1,-0.1
2004,Bostjan Nachbar,3.066666666666667,8.3,0.5111111111111111,0.8,-0.1
2005,Bostjan Nachbar,6.957746478873239,10.1,1.028169014084507,1.7,-0.2
2005,Bostjan Nachbar,3.0625,6.1,0.3125,0.3,-0.1
2005,Bostjan Nachbar,8.090909090909092,10.9,1.2363636363636363,1.4,-0.1
2006,Bostjan Nachbar,4.361111111111111,7.2,0.6666666666666666,0.1,-0.3
2006,Bostjan Nachbar,5.04,7.3,0.8,0.0,-0.2
2006,Bostjan Nachbar,2.8181818181818183,6.9,0.3636363636363636,0.0,-0.1
2007,Bostjan Nachbar,9.157894736842104,14.5,0.9078947368421052,4.1,0.4
2006,Bracey Wright,8.857142857142858,12.1,1.1428571428571428,0.2,-0.1
2001,Brad Miller,8.859649122807017,16.4,1.280701754385965,3.4,0.5
2002,Brad Miller,13.578947368421051,20.1,1.513157894736842,8.3,2.8
2002,Brad Miller,12.666666666666666,19.6,1.5416666666666667,4.4,1.6
2002,Brad Miller,15.142857142857142,20.8,1.4642857142857142,3.9,1.2
2003,Brad Miller,13.082191780821915,19.3,1.6164383561643836,9.6,3.3
2004,Brad Miller,14.083333333333334,19.4,2.0,10.0,4.2
2005,Brad Miller,15.642857142857142,20.7,1.4642857142857142,8.6,3.4
2006,Brad Miller,14.962025316455696,17.5,2.278481012658228,9.1,3.5
2008,Brad Miller,13.38888888888889,16.8,2.2777777777777777,6.5,2.9
2009,Brad Miller,11.871428571428572,16.7,1.8571428571428568,5.1,1.7
2009,Brad Miller,11.930232558139537,15.7,1.930232558139535,2.6,0.8
2009,Brad Miller,11.77777777777778,18.6,1.7407407407407407,2.6,0.9
2010,Brad Miller,8.768292682926829,12.9,1.304878048780488,4.0,0.6
2011,Brad Miller,6.366666666666666,16.3,0.9,3.0,0.9
2012,Brad Miller,2.333333333333333,10.7,0.8,0.2,0.0
2013,Bradley Beal,13.928571428571429,13.6,1.6071428571428572,3.0,0.9
2014,Bradley Beal,17.10958904109589,14.3,1.7534246575342465,4.0,0.5
2015,Bradley Beal,15.26984126984127,14.0,1.9523809523809523,3.7,1.3
2016,Bradley Beal,17.418181818181818,15.5,2.036363636363636,2.7,0.6
2017,Bradley Beal,23.103896103896105,20.1,2.038961038961039,8.5,2.8
2009,Brandan Wright,8.282051282051283,18.7,0.5897435897435898,1.9,0.1
2013,Brandan Wright,8.453125,21.0,0.53125,4.1,1.0
2015,Brandan Wright,7.253333333333333,20.4,0.4533333333333333,6.1,2.0
2015,Brandan Wright,7.0,17.8,0.4,3.0,0.9
2017,Brandan Wright,6.75,18.5,0.3571428571428571,1.6,0.4
2002,Brandon Armstrong,1.8285714285714283,3.8,0.2285714285714285,-0.2,-0.3
2003,Brandon Armstrong,1.411764705882353,3.9,0.2941176470588235,-0.1,-0.1
2007,Brandon Bass,2.0,7.2,0.4761904761904761,0.0,-0.3
2008,Brandon Bass,8.278481012658228,15.9,1.0379746835443038,4.3,0.4
2009,Brandon Bass,8.469135802469136,16.4,1.0617283950617284,4.1,-0.1
2011,Brandon Bass,11.236842105263158,15.9,1.2763157894736843,6.3,0.7
2013,Brandon Bass,8.654320987654321,12.3,0.9876543209876544,4.7,0.4
2014,Brandon Bass,11.109756097560975,15.0,1.2439024390243902,5.1,0.5
2015,Brandon Bass,10.560975609756095,16.3,1.0121951219512195,5.3,0.7
2016,Brandon Bass,7.166666666666667,17.4,0.6363636363636364,4.1,1.0
2004,Brandon Hunter,3.4722222222222223,12.6,0.6111111111111112,0.6,-0.2
2017,Brandon Ingram,9.367088607594935,8.5,1.4683544303797469,-0.3,-1.1
2010,Brandon Jennings,15.48780487804878,14.5,2.4390243902439024,4.2,1.9
2011,Brandon Jennings,16.174603174603174,15.6,2.3174603174603177,3.9,2.1
2012,Brandon Jennings,19.09090909090909,18.4,2.212121212121212,5.5,2.5
2013,Brandon Jennings,17.4625,16.1,2.5375,5.8,2.1
2014,Brandon Jennings,15.5125,15.6,2.6875,3.9,1.0
2015,Brandon Jennings,15.414634146341465,19.7,2.1951219512195124,3.3,1.1
2016,Brandon Jennings,6.916666666666667,13.7,1.1875,1.5,0.1
2016,Brandon Jennings,6.826086956521739,13.1,0.9565217391304348,0.8,0.1
2016,Brandon Jennings,7.0,14.3,1.4,0.7,0.0
2013,Brandon Knight,13.32,12.0,2.7333333333333334,1.1,-0.1
2014,Brandon Knight,17.930555555555557,16.5,2.611111111111111,2.8,0.7
2015,Brandon Knight,16.984126984126984,17.1,3.0,4.5,1.6
2015,Brandon Knight,17.75,18.5,3.1923076923076925,4.4,1.8
2015,Brandon Knight,13.363636363636363,10.5,2.090909090909091,0.1,-0.2
2016,Brandon Knight,19.57692307692308,14.7,3.4038461538461537,1.7,0.8
2017,Brandon Knight,11.01851851851852,12.3,1.648148148148148,0.3,-0.7
2007,Brandon Roy,16.75438596491228,18.0,2.0350877192982457,4.8,2.1
2008,Brandon Roy,19.135135135135137,19.4,1.837837837837838,8.0,3.9
2009,Brandon Roy,22.628205128205128,24.0,1.948717948717949,13.5,5.7
2010,Brandon Roy,21.50769230769231,21.3,1.984615384615385,9.1,3.7
2011,Brandon Roy,12.191489361702128,13.9,1.1702127659574468,2.1,0.0
2009,Brandon Rush,8.133333333333333,9.0,1.0,0.9,-0.7
2010,Brandon Rush,9.439024390243905,9.6,1.1341463414634143,2.5,0.4
2011,Brandon Rush,9.059701492537313,10.6,1.0298507462686568,2.6,0.4
2012,Brandon Rush,9.753846153846156,15.2,1.0461538461538462,3.5,1.2
2013,Brandon Rush,7.0,11.9,1.5,0.0,0.0
2014,Brandon Rush,2.0789473684210527,4.1,0.5263157894736842,-0.4,-0.4
2015,Brandon Rush,0.9090909090909092,0.8,0.3333333333333333,-0.3,-0.3
2016,Brandon Rush,4.236111111111111,10.1,0.4583333333333333,2.0,0.2
2004,Brendan Haywood,6.974025974025974,17.2,1.0389610389610389,3.8,0.6
2010,Brendan Haywood,9.142857142857142,16.1,1.2857142857142858,6.7,1.6
2010,Brendan Haywood,8.071428571428571,16.1,1.1428571428571428,2.2,0.7
2011,Brendan Haywood,4.444444444444445,11.7,0.7083333333333334,2.9,0.3
2001,Brent Barry,8.791044776119403,16.6,1.2835820895522387,5.8,2.3
2002,Brent Barry,14.37037037037037,19.3,2.037037037037037,12.1,6.0
2003,Brent Barry,10.32,15.8,1.893333333333333,7.3,3.0
2006,Brent Barry,5.824324324324325,14.8,0.7027027027027027,4.3,1.5
